Customer ID,Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1833,28.0,Male,Socks,19.76200780215793,Louisiana,M,Burnt orange,Fall,5,Standard,No,1,Credit Card,Quarterly
1873,53.0,Male,T-shirt,38.02052889275511,,M,Mauve,Fall,4,Standard,No,4,Credit Card,Monthly
2374,40.0,Female,Running Shoes,26.321567492348258,,M,Periwinkle,Summer,NA,Standard,No,3,Credit Card,Annually
2250,26.0,Female,Shorts,34.83994785189952,Wyoming,XL,White,Summer,NA,Standard,No,18,Credit Card,Quarterly
3287,45.0,Male,Sunglasses,16.873628536862633,Illinois,L,Turquoise,Spring,5,Standard,No,7,Credit Card,Quarterly
3427,27.0,Male,Leggings,37.27786136235862,Oregon,XL,Burnt orange,Fall,NA,Standard,No,2,Credit Card,Quarterly
2610,22.0,Male,Backpack,34.17501959621413,,M,Burnt orange,Winter,2,Standard,No,0,Credit Card,
2685,20.0,Male,Scarf,30.713791633126757,Washington,M,Brick red,Winter,5,Standard,No,1,Credit Card,Annually
2933,35.0,Male,Shorts,23.362118564236454,Alaska,L,Muted mustard yellow,Fall,NA,Standard,No,12,Credit Card,Quarterly
2971,21.0,Female,T-shirt,20.92717596361858,Kansas,M,Baby blue,Summer,NA,Standard,No,9,Credit Card,Monthly
3673,26.0,Female,Sweater,37.24857454056908,New York,S,Burnt orange,Winter,4,Standard,No,6,Credit Card,Monthly
2109,48.0,Female,Sunglasses,37.18786875763331,North Dakota,XL,Turquoise,Spring,NA,Standard,No,8,Credit Card,Quarterly
1902,20.0,Female,Running Shoes,30.82581030781684,Arizona,S,Periwinkle,Summer,NA,Standard,No,20,Credit Card,Bi-Weekly
1811,,Male,Sweater,28.156115882270264,Maryland,M,Black,Winter,NA,Next Day Air,No,10,Credit Card,Annually
3679,30.0,Female,Sunglasses,22.604009902230608,Texas,S,Fuchsia,Summer,4,Standard,No,1,Credit Card,Quarterly
2195,49.0,Male,Boots,29.00904144240539,Kentucky,M,Aubergine,Winter,4,Standard,No,10,Credit Card,Monthly
2554,34.0,Male,Sweater,33.89884212456443,Vermont,M,Black,Fall,4,Next Day Air,No,13,Credit Card,Quarterly
2851,33.0,Female,Sunglasses,40.17538990633306,Nebraska,M,Periwinkle,Summer,NA,Standard,No,1,Credit Card,Annually
1703,27.0,Male,Pajamas,30.810211321638036,Alabama,XL,Mauve,Fall,NA,Standard,No,9,Credit Card,Monthly
3842,23.0,Male,Socks,36.25064326186545,Mississippi,L,Brick red,Winter,NA,Standard,No,4,Credit Card,Quarterly
2449,22.0,Male,Socks,26.45749726178657,Tennessee,S,Brick red,Fall,NA,Standard,No,4,Credit Card,Monthly
3057,41.0,Male,Handbag,22.824368414559785,New Jersey,M,Lavender,Fall,NA,Standard,No,2,Credit Card,Quarterly
2558,,Male,Backpack,38.09893658986546,,L,Ruby Red,Winter,NA,Next Day Air,No,9,Credit Card,Monthly
3004,23.0,Male,Running Shoes,22.78110519689574,Oregon,M,Periwinkle,Summer,NA,Standard,No,7,Credit Card,Monthly
2712,38.0,Female,Handbag,34.80813862932214,Nebraska,L,Lemon yellow,Summer,5,Standard,No,3,Credit Card,Monthly
2232,27.0,Male,Sweater,25.40325126235862,Utah,M,Aubergine,Fall,4,Standard,No,1,Credit Card,Quarterly
3579,19.0,Male,Handbag,30.940271986020687,Georgia,L,Lemon yellow,Spring,NA,Next Day Air,No,2,Credit Card,Bi-Weekly
2227,42.0,Male,Boots,35.240084932635725,Missouri,L,Black,Fall,2,Standard,No,12,Credit Card,Quarterly
3339,18.0,Male,Hoodie,22.300141757255368,Minnesota,L,Black,Winter,NA,Standard,No,5,Credit Card,Monthly
1837,34.0,Male,Scarf,30.11403526470311,South Carolina,M,Black,Fall,5,Express,No,0,Credit Card,
3242,21.0,Male,Gloves,40.57035981990248,Connecticut,M,Burnt orange,Fall,NA,Standard,No,13,Credit Card,Annually
3545,25.0,Male,Gloves,32.55258465013621,Wisconsin,XL,Black,Winter,NA,Standard,No,0,Credit Card,
1707,35.0,Female,Backpack,34.302340022973674,North Dakota,M,Brick red,Fall,NA,Standard,No,1,Credit Card,Annually
3494,28.0,Female,Dress,20.745101405517417,New Mexico,XL,Lavender,Spring,NA,Next Day Air,No,1,Credit Card,Quarterly
3440,41.0,Female,Backpack,15.300091040285746,Idaho,M,Black,Winter,4,Standard,No,5,Credit Card,Quarterly
3651,20.0,Male,Handbag,21.394544026365807,Ohio,M,Terra cotta,Fall,4,Express,No,0,Credit Card,
2225,43.0,Female,Jacket,18.08689806647588,Nebraska,L,Burnt orange,Winter,4,Standard,No,0,Credit Card,
2128,46.0,Male,Dress,31.392607361388993,North Carolina,M,Periwinkle,Spring,NA,Standard,No,14,Credit Card,Quarterly
2201,26.0,Male,Boots,26.5138314528323,Wyoming,L,Aubergine,Fall,NA,Standard,No,4,Credit Card,Monthly
2526,37.0,Female,Backpack,43.68480986868286,Kentucky,M,Mauve,Winter,NA,Express,No,0,Credit Card,
3565,19.0,Male,Dress,29.56529975481491,,S,Muted mustard yellow,Fall,NA,Standard,No,0,Credit Card,
2807,27.0,Female,Socks,26.26714566549676,South Carolina,L,Aubergine,Winter,5,Standard,No,7,Credit Card,Quarterly
1736,41.0,Male,T-shirt,38.18301230636555,Texas,M,Fuchsia,Summer,NA,Standard,No,5,Credit Card,Monthly
1913,26.0,Female,Pajamas,33.58362353904084,Colorado,S,Aubergine,Winter,NA,Express,No,1,Credit Card,Annually
2263,38.0,Male,Sweater,23.03617622192094,,M,Muted mustard yellow,Fall,4,Express,No,0,Credit Card,
3324,36.0,Male,Scarf,34.541838784226734,North Dakota,M,Aubergine,Winter,5,Standard,No,1,Credit Card,Monthly
2494,22.0,Female,Leggings,35.13033677855485,Maine,S,Muted mustard yellow,Winter,4,Standard,No,0,Credit Card,
2024,35.0,Female,Sweater,25.566774723034644,Idaho,S,Aubergine,Fall,NA,Standard,No,20,Credit Card,Monthly
3201,40.0,Male,Sunglasses,28.838233444048058,Missouri,L,Terra cotta,Fall,NA,Standard,No,1,Credit Card,Quarterly
2290,,Female,Running Shoes,15.432051286770745,Nevada,M,Pale peach,Spring,4,Express,No,3,Credit Card,Quarterly
2450,29.0,Male,Belt,39.179154153415176,Alabama,S,Brown,Fall,4,Express,No,2,Credit Card,Monthly
2850,33.0,Female,Socks,28.25452456812305,New Hampshire,M,Mauve,Fall,2,Standard,No,2,Credit Card,Monthly
2129,29.0,Female,Socks,26.49237917468553,New Mexico,L,Muted mustard yellow,Fall,NA,Standard,No,3,Credit Card,Annually
2993,31.0,Male,T-shirt,33.83093549355802,North Dakota,M,Periwinkle,Spring,4,Standard,No,5,Credit Card,Quarterly
2970,31.0,Male,Dress,30.962712352941757,Vermont,S,Baby blue,Summer,NA,Standard,No,7,Credit Card,Quarterly
2436,46.0,Female,Sunglasses,38.03290903563965,,S,Fuchsia,Spring,NA,Next Day Air,No,1,Credit Card,Bi-Weekly
1774,33.0,Female,Running Shoes,32.803419484044284,West Virginia,M,Baby blue,Summer,NA,Next Day Air,No,13,Credit Card,Monthly
2410,22.0,Female,Scarf,24.157375045884784,Washington,L,Brick red,Fall,NA,Standard,No,7,Credit Card,Monthly
2906,38.0,Male,Scarf,36.50110739858218,New York,L,Mauve,Fall,NA,Standard,No,20,Credit Card,Quarterly
2637,20.0,Male,Backpack,27.694614653569534,Utah,S,Mauve,Winter,NA,Standard,No,1,Credit Card,Annually
3495,42.0,Female,Boots,39.37136700098408,,M,Black,Winter,NA,Standard,No,4,Credit Card,Quarterly
2909,41.0,Female,T-shirt,40.184831616590316,Texas,M,Periwinkle,Summer,NA,Standard,No,0,Credit Card,
3801,52.0,Male,Handbag,18.64138088800362,,M,Baby blue,Summer,NA,Next Day Air,No,4,Credit Card,Quarterly
2138,,Female,Boots,31.1501730446605,Indiana,XL,Terra cotta,Winter,NA,Standard,No,2,Credit Card,Weekly
2736,47.0,Female,Scarf,36.41747044237187,California,M,Terra cotta,Winter,4,Standard,No,3,Credit Card,Quarterly
2868,34.0,Male,Leggings,29.83808500827577,Colorado,L,Black,Winter,NA,Standard,No,20,Credit Card,Quarterly
3374,33.0,Male,Running Shoes,38.885364220233285,Minnesota,M,Lemon yellow,Spring,NA,Standard,No,0,Credit Card,
2866,24.0,Female,Leggings,22.96862629602071,California,M,Mauve,Winter,NA,Standard,No,7,Credit Card,Monthly
2668,35.0,Female,Running Shoes,31.1744635710559,Maryland,M,Brown,Fall,NA,Next Day Air,No,4,Credit Card,Monthly
1824,,Male,T-shirt,35.95401001972341,Louisiana,L,Burnt orange,Summer,NA,Standard,No,3,Credit Card,Quarterly
3480,34.0,Female,Pajamas,22.36094544524364,New York,S,Black,Fall,4,Standard,No,7,Credit Card,Quarterly
2404,27.0,Female,Leggings,22.687410013849544,,M,Terra cotta,Winter,5,Next Day Air,No,16,Credit Card,Quarterly
3048,34.0,Male,Running Shoes,24.235115415940705,Vermont,M,Baby blue,Summer,NA,Standard,No,0,Credit Card,
1782,57.0,Female,Backpack,38.11306304146123,Iowa,M,Brick red,Fall,5,Standard,No,20,Credit Card,Quarterly
3015,26.0,Female,Jacket,22.4297556720276,Utah,M,Aubergine,Winter,NA,Standard,No,3,Credit Card,Quarterly
2963,40.0,Male,Sweater,32.90314448759637,California,L,Mauve,Winter,4,Standard,No,19,Credit Card,Quarterly
3871,31.0,Male,Hoodie,32.67911487948289,Ohio,L,Terra cotta,Fall,NA,Standard,No,7,Credit Card,Annually
2390,60.0,Female,Sunglasses,19.669796220787937,Kansas,M,Periwinkle,Summer,NA,Next Day Air,No,0,Credit Card,
2636,43.0,Male,Sunglasses,20.66258196247128,Colorado,XL,Ruby Red,Spring,NA,Express,No,0,Credit Card,
3540,45.0,Male,Scarf,36.848708954967954,,S,Aubergine,Winter,2,Standard,No,1,Credit Card,Quarterly
2235,30.0,Female,Jacket,22.680986662964255,New Hampshire,S,White,Winter,NA,Standard,No,2,Credit Card,Monthly
2223,42.0,Female,Scarf,33.04640208939572,Georgia,M,Terra cotta,Winter,NA,Express,No,2,Credit Card,Annually
1948,33.0,Male,Running Shoes,39.938275609673475,New York,M,Turquoise,Spring,2,Standard,No,9,Credit Card,Quarterly
3649,37.0,Male,Leggings,29.515962775640762,New York,M,Mauve,Winter,NA,Standard,No,4,Credit Card,Annually
3191,26.0,Male,Dress,30.957114080962054,California,S,Baby blue,Summer,4,Standard,No,7,Credit Card,Annually
2328,36.0,Male,Sweater,32.31441803509192,Alabama,M,Brown,Fall,1,Standard,No,7,Credit Card,Monthly
1949,29.0,Female,Boots,34.028043309200434,Connecticut,L,Lavender,Fall,4,Standard,No,4,Credit Card,Monthly
1762,49.0,Female,Backpack,26.96772632820487,Hawaii,S,Brown,Fall,5,Standard,No,0,Credit Card,
2939,29.0,Male,Jacket,34.3670847032577,Maine,M,Brown,Winter,5,Standard,No,3,Credit Card,Quarterly
1723,18.0,Male,Dress,23.577075762080728,Massachusetts,L,White,Summer,NA,Standard,No,1,Credit Card,Quarterly
3005,,Female,Running Shoes,29.230372341645833,Arizona,M,Periwinkle,Summer,NA,Express,No,1,Credit Card,Annually
3596,39.0,Female,Shorts,33.42697518255772,South Dakota,M,White,Summer,NA,Express,No,2,Credit Card,Quarterly
1918,33.0,Female,T-shirt,25.41952329924335,Hawaii,L,Lavender,Summer,NA,Express,No,18,Credit Card,Quarterly
2150,22.0,Male,Running Shoes,27.014518711321905,Hawaii,L,Pale peach,Spring,NA,Standard,No,20,Credit Card,Monthly
3586,23.0,Female,Jacket,18.068249349242514,New York,XL,Brown,Winter,5,Express,No,6,Credit Card,Quarterly
2607,36.0,Male,Leggings,23.04460835848946,Nevada,L,Aubergine,Winter,NA,Standard,No,4,Credit Card,Quarterly
2016,,Female,Hoodie,17.704661047175648,Virginia,S,Terra cotta,Winter,NA,Standard,No,0,Credit Card,
3260,33.0,Female,T-shirt,25.035358441289517,Oklahoma,XL,Lavender,Summer,NA,Standard,No,1,Credit Card,Quarterly
2435,27.0,Male,Sunglasses,34.98404797698987,,M,Burnt orange,Fall,NA,Standard,No,0,Credit Card,
2209,27.0,Male,Backpack,40.61746969593176,Colorado,XL,Pale peach,Fall,NA,Standard,No,0,Credit Card,
2538,,Male,T-shirt,33.19158197732766,Maine,M,Pale peach,Summer,5,Standard,No,16,Credit Card,Quarterly
3467,54.0,Female,Pajamas,26.17945432728726,Maryland,S,Brown,Fall,NA,Standard,No,0,Credit Card,
3243,37.0,Female,Dress,26.77753289584933,Oregon,S,Lemon yellow,Spring,4,Standard,No,1,Credit Card,Annually
2047,28.0,Male,Scarf,17.93021292427258,Oklahoma,M,Ruby Red,Winter,4,Standard,No,13,Credit Card,Bi-Weekly
2629,29.0,Male,Handbag,26.82352875649224,Wyoming,M,Periwinkle,Summer,NA,Standard,No,3,Credit Card,Quarterly
3683,33.0,Male,Boots,29.259045789822498,Wyoming,M,Burnt orange,Winter,NA,Standard,No,9,Credit Card,Annually
3256,38.0,Male,Socks,19.740318087717693,New Jersey,M,Aubergine,Winter,NA,Standard,No,7,Credit Card,Monthly
3665,49.0,Female,Backpack,28.492118997050998,Missouri,M,Ruby Red,Winter,NA,Standard,No,0,Credit Card,
2113,25.0,Female,Scarf,23.772326166392045,Tennessee,M,Muted mustard yellow,Winter,NA,Standard,No,4,Credit Card,Quarterly
3238,41.0,Female,Gloves,17.896327212217795,Vermont,M,Mauve,Winter,NA,Standard,No,2,Credit Card,Quarterly
3730,40.0,Female,Dress,15.996390780074126,Rhode Island,M,Turquoise,Spring,NA,Standard,No,5,Credit Card,Monthly
3652,37.0,Non-binary,Running Shoes,36.87675134226281,Arizona,M,Lavender,Summer,NA,Standard,No,6,Credit Card,Quarterly
2268,30.0,Female,Boots,32.26336015701309,Kentucky,S,Burnt orange,Fall,NA,Standard,No,1,Credit Card,Quarterly
2761,22.0,Female,Running Shoes,33.76494344290179,Alaska,S,Ruby Red,Fall,NA,Standard,No,7,Credit Card,Quarterly
2791,19.0,Male,Jacket,32.071456861652926,Maine,M,Terra cotta,Fall,NA,Standard,No,0,Credit Card,
3702,48.0,Male,Pajamas,35.39363899019097,New Mexico,M,Burnt orange,Fall,5,Standard,No,4,Credit Card,Annually
3825,22.0,Female,Boots,28.6090337998459,Georgia,M,Brick red,Winter,5,Express,No,9,Credit Card,Monthly
3722,47.0,Male,Hoodie,27.559962431505173,Connecticut,L,Brown,Fall,4,Standard,No,20,Credit Card,Monthly
3728,,Male,Shorts,31.88593559029463,Maine,M,Baby blue,Summer,4,Standard,No,10,Credit Card,Annually
2513,20.0,Male,Sunglasses,22.684046043395405,North Dakota,M,Lemon yellow,Summer,NA,Standard,No,8,Credit Card,Quarterly
2673,39.0,Male,Backpack,23.129391442051464,West Virginia,M,Ruby Red,Fall,NA,Standard,No,1,Credit Card,Quarterly
2509,42.0,Female,Running Shoes,32.77138238137624,California,XL,Black,Summer,NA,Standard,No,9,Credit Card,Monthly
2670,,Female,Scarf,24.12481116307306,Illinois,L,Brown,Winter,NA,Standard,No,1,Credit Card,Quarterly
2197,33.0,Male,Dress,28.632286892594404,Vermont,M,Fuchsia,Summer,NA,Standard,No,0,Credit Card,
2262,25.0,Male,Shorts,26.060733373267425,South Carolina,L,White,Spring,NA,Standard,No,0,Credit Card,
3827,31.0,Female,Running Shoes,22.517249210894548,Montana,M,Turquoise,Summer,5,Standard,No,1,Credit Card,Quarterly
2898,41.0,Male,Handbag,33.80793598809683,Montana,L,Turquoise,Spring,5,Standard,No,2,Credit Card,Quarterly
2577,19.0,Male,Socks,27.864322432462927,New Hampshire,M,Brown,Winter,NA,Standard,No,9,Credit Card,Quarterly
2804,42.0,Male,Gloves,36.38697152693985,Idaho,M,Ruby Red,Fall,NA,Standard,No,7,Credit Card,Bi-Weekly
1700,48.0,Male,Gloves,37.28531448027549,North Dakota,L,Aubergine,Winter,NA,Standard,No,3,Credit Card,Monthly
3568,49.0,Male,Sweater,45.1130662960376,New Mexico,S,Burnt orange,Winter,NA,Standard,No,3,Credit Card,Quarterly
3813,42.0,Male,T-shirt,28.57439304172492,Michigan,M,Fuchsia,Spring,NA,Standard,No,3,Credit Card,Annually
2862,33.0,Female,Dress,31.276111284040365,Maryland,M,Burnt orange,Fall,4,Next Day Air,No,8,Credit Card,Quarterly
2355,33.0,Male,Scarf,21.974818475775074,Wisconsin,M,Brown,Winter,4,Next Day Air,No,6,Credit Card,Monthly
3866,29.0,Female,Handbag,30.393458109384277,Nebraska,M,Brown,Fall,NA,Standard,No,2,Credit Card,Annually
3202,29.0,Male,Dress,37.53194545353948,Vermont,S,Turquoise,Summer,NA,Standard,No,5,Credit Card,Quarterly
3315,40.0,Female,Backpack,25.647133437294713,Kansas,M,Brick red,Fall,NA,Standard,No,14,Credit Card,Quarterly
3418,38.0,Female,Sweater,33.88122968704436,Massachusetts,M,Mauve,Winter,NA,Standard,No,8,Credit Card,Monthly
2709,36.0,Female,Boots,23.77031350754968,Alabama,M,Muted mustard yellow,Winter,NA,Standard,No,2,Credit Card,Quarterly
3433,36.0,Female,Jacket,31.08680193252778,Connecticut,M,Mauve,Fall,4,Standard,No,9,Credit Card,Monthly
3055,25.0,Female,Dress,31.5070327555891,New Hampshire,S,Brick red,Spring,NA,Standard,No,2,Credit Card,Quarterly
2256,45.0,Male,Gloves,30.30890580349199,Michigan,L,Brown,Fall,NA,Standard,No,5,Credit Card,Quarterly
3859,34.0,Female,Socks,29.711956115859344,Missouri,M,Aubergine,Winter,4,Standard,No,0,Credit Card,
3853,35.0,Male,Sweater,31.920766655809683,Mississippi,M,Aubergine,Fall,NA,Standard,No,2,Credit Card,Quarterly
1890,33.0,Female,Handbag,36.26869613622151,North Carolina,L,Baby blue,Summer,NA,Express,No,0,Credit Card,
2457,35.0,Female,Dress,32.360080208426005,Nebraska,M,Turquoise,Summer,4,Standard,No,9,Credit Card,Monthly
3384,25.0,Male,Jacket,28.87176208237906,Delaware,M,Mauve,Fall,NA,Next Day Air,No,5,Credit Card,Bi-Weekly
3264,29.0,Male,Pajamas,33.97911869248197,Vermont,S,Aubergine,Fall,NA,Express,No,10,Credit Card,Annually
3675,18.0,Female,Running Shoes,21.88318384627604,Washington,M,Pale peach,Summer,NA,Standard,No,0,Credit Card,
3393,26.0,Female,Handbag,36.53508113966454,,XL,Turquoise,Summer,4,Standard,No,20,Credit Card,Quarterly
2508,,Male,Hoodie,29.762586279361432,Louisiana,M,Muted mustard yellow,Winter,NA,Standard,No,0,Credit Card,
3519,26.0,Male,Socks,19.576436174670686,Colorado,M,Burnt orange,Winter,NA,Express,No,10,Credit Card,Quarterly
3856,36.0,Female,Pajamas,30.42021238642453,Illinois,XL,Periwinkle,Fall,NA,Standard,No,17,Credit Card,Quarterly
3785,41.0,Male,Socks,31.38061798153222,,M,Ruby Red,Winter,NA,Standard,No,0,Credit Card,
2393,36.0,Female,Shorts,33.81249968783882,Missouri,L,Lemon yellow,Summer,5,Standard,No,9,Credit Card,Monthly
3636,33.0,Male,Running Shoes,34.46695791555127,Colorado,L,Baby blue,Spring,5,Standard,No,14,Credit Card,Monthly
2444,31.0,Male,Shorts,30.369080101603515,South Dakota,M,Lavender,Spring,NA,Standard,No,4,Credit Card,Bi-Weekly
3470,32.0,Female,Shorts,25.40169951465415,,L,Baby blue,Spring,NA,Standard,No,1,Credit Card,Monthly
2171,35.0,Female,Sweater,33.23574936001322,South Carolina,M,Muted mustard yellow,Winter,4,Standard,No,12,Credit Card,Bi-Weekly
3369,33.0,Female,Running Shoes,25.63897831004041,Nebraska,M,Pale peach,Summer,4,Standard,No,14,Credit Card,Quarterly
2930,,Female,Running Shoes,25.687780929704758,Maine,XL,Mauve,Summer,NA,Standard,No,0,Credit Card,
3820,36.0,Male,Jacket,30.793497782106723,Arkansas,S,Terra cotta,Fall,NA,Standard,No,12,Credit Card,Quarterly
1903,25.0,Female,Running Shoes,30.404015507023242,New Mexico,S,White,Summer,NA,Standard,No,4,Credit Card,Quarterly
2959,32.0,Male,Handbag,27.089560036507123,Ohio,M,Turquoise,Summer,NA,Standard,No,1,Credit Card,Quarterly
3684,47.0,Female,Socks,32.180842720050535,Mississippi,M,Ruby Red,Winter,NA,Standard,No,14,Credit Card,Quarterly
2282,21.0,Male,Pajamas,40.174964605832024,Kansas,XL,Brown,Winter,NA,Standard,No,0,Credit Card,
2432,26.0,Male,Shorts,25.674979426307782,Alabama,S,Lavender,Summer,NA,Express,No,8,Credit Card,Monthly
2977,55.0,Female,Scarf,33.02803214890658,Nebraska,M,Aubergine,Fall,NA,Standard,No,1,Credit Card,Monthly
3699,66.0,Male,Sunglasses,23.32049825306518,California,XL,Ruby Red,Fall,NA,Standard,No,0,Bank Transfer,
3836,19.0,Female,Sunglasses,32.49123356164221,Pennsylvania,L,Burnt orange,Fall,4,Standard,No,1,Credit Card,Bi-Weekly
3037,34.0,Female,Running Shoes,35.55572519831373,,S,Periwinkle,Summer,NA,Standard,No,4,Credit Card,Monthly
2999,46.0,Male,Sweater,24.155926188619116,Alaska,M,Black,Winter,2,Express,No,7,Credit Card,Monthly
3520,34.0,Male,Pajamas,21.244430228619386,Wisconsin,M,Burnt orange,Fall,NA,Standard,No,8,Credit Card,Monthly
1886,34.0,Female,Backpack,26.295480686229524,Nevada,S,Lavender,Winter,NA,Standard,No,8,Credit Card,Quarterly
2777,40.0,Male,Sunglasses,34.03838853373348,Wyoming,L,Terra cotta,Fall,NA,Standard,No,0,Credit Card,
2427,55.0,Male,T-shirt,32.794851783292195,,M,Aubergine,Fall,4,Standard,No,10,Credit Card,Quarterly
2841,20.0,Male,Jacket,33.47400783650785,West Virginia,L,Terra cotta,Winter,4,Standard,No,2,Credit Card,Annually
3768,23.0,Female,Pajamas,24.580930494217363,New York,XL,Ruby Red,Winter,NA,Standard,No,5,Credit Card,Bi-Weekly
2604,33.0,Male,Leggings,34.56717285418699,Washington,M,Brick red,Fall,NA,Standard,No,1,Credit Card,Monthly
2908,30.0,Female,T-shirt,33.7861165341507,Maryland,XL,Pale peach,Summer,NA,Standard,No,1,Credit Card,Quarterly
3142,34.0,Male,Sunglasses,33.05534823245983,Mississippi,S,Black,Fall,5,Standard,No,18,Credit Card,Monthly
1930,33.0,Female,Leggings,36.23326502357638,Hawaii,L,Burnt orange,Winter,5,Standard,No,20,Credit Card,Annually
2308,53.0,Female,Leggings,35.63377856932804,Missouri,L,Aubergine,Winter,NA,Standard,No,20,Credit Card,Bi-Weekly
2944,26.0,Female,Sweater,33.188807797595885,Virginia,M,Ruby Red,Winter,5,Express,No,6,Credit Card,Monthly
2701,20.0,Male,Handbag,34.52401652038328,California,XL,Mauve,Fall,NA,Standard,No,1,Credit Card,Monthly
1876,22.0,Female,Socks,24.34705525582904,Tennessee,M,Ruby Red,Fall,5,Standard,No,8,Credit Card,Bi-Weekly
3449,34.0,Male,Dress,28.691991774355056,Kentucky,S,Periwinkle,Summer,NA,Standard,No,1,Credit Card,Monthly
1898,23.0,Male,Pajamas,20.4856226679141,Alaska,L,Mauve,Winter,5,Standard,No,0,Credit Card,
2315,18.0,Male,Leggings,32.45771547767592,Virginia,XL,Muted mustard yellow,Fall,NA,Express,No,3,Credit Card,Quarterly
1778,18.0,Female,Sunglasses,26.932143910015014,,L,Lavender,Summer,NA,Standard,No,6,Credit Card,Monthly
3492,32.0,Female,Sunglasses,21.34343030078613,Maine,M,Fuchsia,Summer,NA,Standard,No,0,Credit Card,
2950,24.0,Female,T-shirt,36.192507649895084,Iowa,M,Lavender,Spring,2,Next Day Air,No,2,Credit Card,Annually
3452,,Female,Backpack,39.303665937523384,Nevada,XL,Terra cotta,Winter,2,Standard,No,12,Credit Card,Annually
3709,24.0,Female,Scarf,40.25205321656846,South Carolina,M,Aubergine,Winter,NA,Standard,No,10,Credit Card,Annually
2311,22.0,Male,Sunglasses,36.268301071651095,Virginia,M,Periwinkle,Spring,1,Standard,No,7,Credit Card,Monthly
2394,,Female,Boots,25.24902208672618,Louisiana,M,Brick red,Winter,4,Standard,No,1,Credit Card,Quarterly
2738,38.0,Male,Gloves,20.511978835180564,North Carolina,S,Aubergine,Fall,NA,Standard,No,5,Credit Card,Quarterly
2099,22.0,Male,Shorts,34.12132369265516,Louisiana,M,Lavender,Summer,NA,Standard,No,20,Credit Card,Annually
